customer_id,payment_date,amount,payment_status
702,2023-05-25,99.99,Paid
702,2023-06-27,99.99,Paid
702,2023-07-09,99.99,Late
702,2023-08-08,99.99,Paid
702,2023-09-24,99.99,Paid
702,2023-10-14,99.99,Paid
702,2023-11-07,99.99,Paid
702,2023-12-22,99.99,Paid
703,2023-06-26,99.99,Paid
703,2023-07-01,99.99,Late
703,2023-08-14,99.99,Paid
703,2023-09-13,99.99,Paid
703,2023-10-17,99.99,Paid
703,2023-11-07,99.99,Paid
703,2023-12-18,99.99,Paid
704,2022-02-22,99.99,Paid
704,2022-03-05,99.99,Paid
704,2022-04-12,99.99,Paid
704,2022-05-16,99.99,Paid
704,2022-06-07,99.99,Paid
704,2022-07-17,99.99,Paid
704,2022-08-04,99.99,Paid
704,2022-09-22,99.99,Paid
704,2022-10-18,99.99,Paid
704,2022-11-01,99.99,Paid
704,2022-12-25,99.99,Paid
704,2023-01-24,99.99,Paid
704,2023-02-17,99.99,Paid
704,2023-03-19,99.99,Paid
704,2023-04-21,99.99,Paid
704,2023-05-28,99.99,Paid
704,2023-06-03,99.99,Paid
704,2023-07-24,99.99,Paid
704,2023-08-24,99.99,Paid
704,2023-09-12,99.99,Paid
704,2023-10-06,99.99,Paid
704,2023-11-05,99.99,Paid
704,2023-12-12,99.99,Paid
705,2023-12-23,99.99,Paid
706,2023-05-25,29.99,Paid
706,2023-06-28,29.99,Paid
706,2023-07-25,29.99,Paid
706,2023-08-28,29.99,Paid
706,2023-09-01,29.99,Paid
706,2023-10-27,29.99,Paid
707,2022-05-09,59.99,Paid
707,2022-06-12,59.99,Paid
707,2022-07-23,59.99,Paid
707,2022-08-28,59.99,Late
707,2022-09-23,59.99,Paid
707,2022-10-05,59.99,Paid
707,2022-11-04,59.99,Paid
707,2022-12-19,59.99,Paid
707,2023-01-25,59.99,Paid
707,2023-02-14,59.99,Paid
707,2023-03-15,59.99,Paid
707,2023-04-11,59.99,Paid
707,2023-05-01,59.99,Paid
707,2023-06-26,59.99,Paid
707,2023-07-16,59.99,Paid
707,2023-08-28,59.99,Paid
707,2023-09-13,59.99,Paid
707,2023-10-22,59.99,Paid
707,2023-11-15,59.99,Paid
707,2023-12-02,59.99,Paid
708,2022-07-05,29.99,Late
708,2022-08-16,29.99,Paid
708,2022-09-05,29.99,Paid
708,2022-10-09,29.99,Paid
708,2022-11-07,29.99,Paid
708,2022-12-10,29.99,Paid
708,2023-01-14,29.99,Paid
708,2023-02-01,29.99,Paid
708,2023-03-26,29.99,Paid
708,2023-04-05,29.99,Paid
708,2023-05-23,29.99,Paid
708,2023-06-15,29.99,Paid
708,2023-07-25,29.99,Paid
708,2023-08-01,29.99,Paid
708,2023-09-13,29.99,Paid
708,2023-10-18,29.99,Paid
708,2023-11-12,29.99,Paid
708,2023-12-14,29.99,Paid
709,2023-12-16,59.99,Paid
710,2023-04-07,29.99,Paid
710,2023-05-14,29.99,Paid
710,2023-06-01,29.99,Paid
710,2023-07-17,29.99,Late
710,2023-08-23,29.99,Paid
710,2023-09-23,29.99,Paid
710,2023-10-14,29.99,Paid
710,2023-11-27,29.99,Paid
710,2023-12-28,29.99,Paid
711,2023-07-21,29.99,Paid
711,2023-08-04,29.99,Paid
711,2023-09-28,29.99,Paid
711,2023-10-07,29.99,Paid
711,2023-11-02,29.99,Paid
711,2023-12-03,29.99,Paid
712,2023-07-08,99.99,Paid
712,2023-08-08,99.99,Paid
712,2023-09-21,99.99,Paid
712,2023-10-17,99.99,Paid
712,2023-11-27,99.99,Paid
712,2023-12-24,99.99,Paid
713,2022-09-13,29.99,Paid
713,2022-10-22,29.99,Paid
713,2022-11-07,29.99,Paid
713,2022-12-10,29.99,Paid
713,2023-01-23,29.99,Paid
713,2023-02-06,29.99,Paid
713,2023-03-07,29.99,Paid
713,2023-04-01,29.99,Paid
713,2023-05-18,29.99,Paid
713,2023-06-17,29.99,Paid
713,2023-07-20,29.99,Paid
713,2023-08-17,29.99,Paid
713,2023-09-09,29.99,Paid
713,2023-10-18,29.99,Paid
713,2023-11-01,29.99,Paid
713,2023-12-04,29.99,Paid
714,2023-01-27,29.99,Late
714,2023-02-08,29.99,Paid
714,2023-03-06,29.99,Paid
714,2023-04-12,29.99,Paid
714,2023-05-04,29.99,Paid
714,2023-06-13,29.99,Paid
714,2023-07-07,29.99,Paid
714,2023-08-21,29.99,Paid
714,2023-09-10,29.99,Paid
714,2023-10-14,29.99,Paid
714,2023-11-02,0.0,Failed
714,2023-12-17,29.99,Paid
715,2023-08-15,29.99,Paid
715,2023-09-15,29.99,Paid
715,2023-10-02,29.99,Paid
715,2023-11-02,29.99,Paid
715,2023-12-12,29.99,Paid
716,2022-09-11,29.99,Paid
716,2022-10-11,29.99,Paid
716,2022-11-18,29.99,Paid
716,2022-12-19,29.99,Paid
716,2023-01-17,29.99,Paid
716,2023-02-24,29.99,Paid
716,2023-03-25,29.99,Paid
716,2023-04-03,29.99,Paid
716,2023-05-27,29.99,Late
716,2023-06-08,29.99,Paid
716,2023-07-22,29.99,Paid
717,2023-12-07,29.99,Paid
718,2023-03-10,99.99,Paid
718,2023-04-06,99.99,Paid
718,2023-05-24,99.99,Paid
718,2023-06-07,99.99,Paid
718,2023-07-26,99.99,Paid
718,2023-08-16,99.99,Paid
718,2023-09-13,99.99,Paid
718,2023-10-18,99.99,Paid
718,2023-11-21,99.99,Paid
718,2023-12-26,99.99,Paid
719,2022-01-24,29.99,Paid
719,2022-02-22,29.99,Paid
719,2022-03-02,29.99,Paid
719,2022-04-01,29.99,Paid
719,2022-05-28,29.99,Paid
719,2022-06-11,29.99,Late
719,2022-07-13,29.99,Paid
719,2022-08-22,29.99,Paid
719,2022-09-25,29.99,Paid
719,2022-10-10,29.99,Late
719,2022-11-27,29.99,Paid
719,2022-12-19,29.99,Paid
719,2023-01-05,29.99,Paid
719,2023-02-25,29.99,Paid
719,2023-03-16,29.99,Late
719,2023-04-05,29.99,Paid
719,2023-05-22,29.99,Paid
719,2023-06-28,29.99,Paid
719,2023-07-22,29.99,Paid
719,2023-08-22,29.99,Paid
719,2023-09-24,29.99,Paid
719,2023-10-16,29.99,Paid
719,2023-11-13,29.99,Paid
719,2023-12-08,29.99,Paid
720,2022-08-02,59.99,Paid
720,2022-09-21,59.99,Paid
720,2022-10-04,59.99,Late
720,2022-11-09,59.99,Late
720,2022-12-05,59.99,Paid
720,2023-01-19,59.99,Paid
720,2023-02-03,59.99,Paid
720,2023-03-14,59.99,Paid
720,2023-04-11,59.99,Paid
720,2023-05-02,59.99,Paid
720,2023-06-21,59.99,Paid
720,2023-07-24,59.99,Paid
720,2023-08-18,59.99,Paid
720,2023-09-13,59.99,Paid
720,2023-10-15,59.99,Paid
720,2023-11-23,59.99,Paid
720,2023-12-14,59.99,Paid
721,2022-09-10,59.99,Paid
721,2022-10-06,59.99,Paid
721,2022-11-25,59.99,Paid
721,2022-12-10,59.99,Paid
721,2023-01-22,59.99,Paid
721,2023-02-15,59.99,Paid
721,2023-03-18,59.99,Paid
721,2023-04-01,59.99,Paid
721,2023-05-15,59.99,Paid
721,2023-06-17,59.99,Paid
721,2023-07-28,59.99,Paid
721,2023-08-11,59.99,Paid
721,2023-09-24,0.0,Failed
722,2022-01-26,59.99,Paid
722,2022-02-09,59.99,Paid
722,2022-03-03,59.99,Paid
722,2022-04-18,59.99,Paid
722,2022-05-05,59.99,Late
722,2022-06-20,59.99,Paid
722,2022-07-20,59.99,Paid
722,2022-08-14,59.99,Paid
722,2022-09-24,59.99,Paid
722,2022-10-04,59.99,Paid
722,2022-11-06,59.99,Paid
722,2022-12-05,59.99,Paid
722,2023-01-25,59.99,Paid
722,2023-02-07,59.99,Paid
722,2023-03-11,59.99,Paid
722,2023-04-12,59.99,Paid
722,2023-05-24,59.99,Paid
722,2023-06-04,59.99,Paid
722,2023-07-06,59.99,Paid
722,2023-08-18,59.99,Paid
722,2023-09-16,59.99,Paid
722,2023-10-02,59.99,Paid
722,2023-11-23,59.99,Paid
722,2023-12-28,59.99,Paid
723,2022-04-16,99.99,Paid
723,2022-05-28,99.99,Paid
723,2022-06-23,99.99,Paid
723,2022-07-01,99.99,Paid
723,2022-08-28,99.99,Paid
723,2022-09-10,99.99,Late
723,2022-10-25,0.0,Failed
724,2023-01-22,99.99,Paid
724,2023-02-19,99.99,Paid
724,2023-03-26,99.99,Paid
724,2023-04-16,99.99,Paid
724,2023-05-06,99.99,Paid
724,2023-06-01,99.99,Paid
724,2023-07-22,99.99,Paid
724,2023-08-10,99.99,Paid
724,2023-09-06,99.99,Paid
724,2023-10-22,99.99,Paid
724,2023-11-12,99.99,Paid
724,2023-12-28,99.99,Paid
725,2022-03-22,29.99,Late
725,2022-04-23,29.99,Paid
725,2022-05-11,29.99,Late
725,2022-06-15,29.99,Paid
725,2022-07-07,29.99,Paid
725,2022-08-20,29.99,Paid
725,2022-09-13,29.99,Paid
725,2022-10-04,29.99,Paid
725,2022-11-10,29.99,Paid
725,2022-12-11,29.99,Paid
725,2023-01-12,29.99,Paid
725,2023-02-17,29.99,Paid
725,2023-03-05,29.99,Paid
725,2023-04-02,29.99,Paid
725,2023-05-09,29.99,Paid
725,2023-06-25,29.99,Paid
725,2023-07-19,29.99,Paid
725,2023-08-25,29.99,Paid
725,2023-09-23,29.99,Paid
725,2023-10-27,29.99,Late
725,2023-11-17,29.99,Paid
725,2023-12-24,29.99,Paid
726,2022-05-28,59.99,Paid
726,2022-06-23,59.99,Paid
726,2022-07-22,59.99,Paid
726,2022-08-10,59.99,Paid
726,2022-09-03,59.99,Paid
726,2022-10-23,59.99,Paid
726,2022-11-11,59.99,Paid
726,2022-12-18,59.99,Paid
726,2023-01-19,59.99,Paid
726,2023-02-04,59.99,Late
726,2023-03-17,59.99,Paid
726,2023-04-05,59.99,Late
726,2023-05-14,59.99,Paid
726,2023-06-27,59.99,Paid
726,2023-07-13,59.99,Paid
726,2023-08-06,59.99,Paid
726,2023-09-25,59.99,Paid
726,2023-10-18,59.99,Paid
726,2023-11-17,59.99,Paid
726,2023-12-05,59.99,Paid
727,2022-08-08,29.99,Paid
727,2022-09-10,29.99,Paid
727,2022-10-15,29.99,Paid
727,2022-11-09,29.99,Paid
727,2022-12-18,29.99,Paid
727,2023-01-06,29.99,Paid
727,2023-02-28,29.99,Paid
727,2023-03-08,29.99,Paid
727,2023-04-06,29.99,Paid
727,2023-05-17,29.99,Paid
727,2023-06-08,29.99,Paid
727,2023-07-06,29.99,Paid
727,2023-08-02,29.99,Paid
727,2023-09-04,29.99,Paid
727,2023-10-26,29.99,Paid
727,2023-11-06,29.99,Paid
727,2023-12-20,29.99,Paid
728,2022-08-09,59.99,Paid
728,2022-09-24,59.99,Paid
728,2022-10-18,59.99,Paid
728,2022-11-06,59.99,Paid
728,2022-12-25,59.99,Paid
728,2023-01-21,59.99,Paid
728,2023-02-14,59.99,Paid
728,2023-03-22,59.99,Paid
728,2023-04-15,59.99,Paid
728,2023-05-04,59.99,Paid
728,2023-06-01,0.0,Failed
728,2023-07-04,59.99,Paid
728,2023-08-05,59.99,Paid
729,2022-06-18,29.99,Paid
729,2022-07-05,29.99,Paid
729,2022-08-22,29.99,Late
729,2022-09-21,29.99,Paid
729,2022-10-18,0.0,Failed
729,2022-11-22,29.99,Paid
729,2022-12-11,29.99,Paid
729,2023-01-09,29.99,Paid
729,2023-02-27,29.99,Paid
729,2023-03-10,29.99,Paid
729,2023-04-01,29.99,Late
729,2023-05-26,29.99,Paid
729,2023-06-02,29.99,Paid
729,2023-07-06,29.99,Paid
729,2023-08-09,29.99,Paid
729,2023-09-25,29.99,Paid
729,2023-10-04,29.99,Paid
729,2023-11-13,29.99,Paid
729,2023-12-08,29.99,Paid
730,2022-10-25,99.99,Paid
730,2022-11-28,99.99,Paid
730,2022-12-27,99.99,Paid
730,2023-01-08,99.99,Paid
730,2023-02-16,99.99,Paid
730,2023-03-01,99.99,Paid
730,2023-04-01,99.99,Paid
730,2023-05-23,99.99,Paid
730,2023-06-26,99.99,Paid
730,2023-07-11,99.99,Paid
730,2023-08-16,99.99,Paid
730,2023-09-19,99.99,Late
730,2023-10-17,99.99,Paid
730,2023-11-15,99.99,Paid
730,2023-12-07,99.99,Late
731,2022-03-23,59.99,Paid
731,2022-04-26,59.99,Paid
731,2022-05-02,59.99,Paid
731,2022-06-13,59.99,Paid
731,2022-07-08,59.99,Paid
731,2022-08-06,59.99,Paid
731,2022-09-06,59.99,Paid
731,2022-10-14,59.99,Paid
731,2022-11-12,59.99,Paid
731,2022-12-20,59.99,Paid
731,2023-01-13,59.99,Paid
731,2023-02-28,59.99,Paid
731,2023-03-15,59.99,Paid
731,2023-04-20,59.99,Paid
731,2023-05-05,59.99,Paid
731,2023-06-14,59.99,Paid
731,2023-07-20,59.99,Paid
731,2023-08-22,59.99,Paid
731,2023-09-27,59.99,Paid
731,2023-10-24,59.99,Paid
731,2023-11-27,59.99,Paid
731,2023-12-07,59.99,Paid
732,2022-08-10,29.99,Paid
732,2022-09-25,29.99,Paid
732,2022-10-04,29.99,Paid
732,2022-11-16,29.99,Paid
732,2022-12-19,0.0,Failed
732,2023-01-02,29.99,Paid
732,2023-02-03,29.99,Paid
732,2023-03-04,29.99,Paid
732,2023-04-13,29.99,Paid
732,2023-05-13,29.99,Paid
732,2023-06-01,29.99,Paid
732,2023-07-25,29.99,Paid
732,2023-08-07,29.99,Paid
732,2023-09-28,29.99,Paid
732,2023-10-18,29.99,Paid
732,2023-11-03,0.0,Failed
732,2023-12-04,29.99,Paid
733,2023-11-23,59.99,Paid
733,2023-12-03,59.99,Paid
734,2023-04-13,29.99,Paid
734,2023-05-20,29.99,Paid
734,2023-06-17,29.99,Paid
734,2023-07-12,29.99,Paid
734,2023-08-21,29.99,Paid
734,2023-09-02,29.99,Paid
735,2023-09-11,29.99,Paid
735,2023-10-28,29.99,Paid
735,2023-11-20,29.99,Late
735,2023-12-21,29.99,Paid
736,2022-04-03,99.99,Paid
736,2022-05-12,99.99,Paid
736,2022-06-03,99.99,Paid
736,2022-07-01,99.99,Paid
736,2022-08-02,99.99,Late
736,2022-09-04,99.99,Paid
736,2022-10-24,99.99,Paid
736,2022-11-15,99.99,Late
736,2022-12-14,99.99,Paid
736,2023-01-06,99.99,Late
736,2023-02-28,0.0,Failed
736,2023-03-19,99.99,Paid
737,2022-04-05,99.99,Late
737,2022-05-25,99.99,Paid
737,2022-06-16,99.99,Paid
737,2022-07-15,99.99,Paid
737,2022-08-22,99.99,Paid
737,2022-09-22,99.99,Paid
737,2022-10-15,99.99,Paid
737,2022-11-16,99.99,Late
738,2023-05-22,29.99,Paid
738,2023-06-06,29.99,Paid
738,2023-07-27,29.99,Paid
738,2023-08-14,29.99,Paid
738,2023-09-10,29.99,Paid
738,2023-10-24,29.99,Paid
738,2023-11-23,29.99,Paid
738,2023-12-10,29.99,Late
739,2023-01-10,29.99,Paid
739,2023-02-10,29.99,Paid
739,2023-03-04,29.99,Paid
739,2023-04-03,29.99,Paid
739,2023-05-15,0.0,Failed
739,2023-06-19,29.99,Paid
739,2023-07-14,29.99,Paid
739,2023-08-13,29.99,Paid
739,2023-09-04,29.99,Paid
739,2023-10-20,29.99,Paid
739,2023-11-13,29.99,Paid
739,2023-12-23,29.99,Paid
740,2023-02-19,29.99,Paid
740,2023-03-23,29.99,Paid
740,2023-04-28,29.99,Paid
740,2023-05-10,29.99,Paid
740,2023-06-12,0.0,Failed
740,2023-07-02,29.99,Late
740,2023-08-25,29.99,Paid
740,2023-09-09,29.99,Paid
740,2023-10-02,29.99,Late
740,2023-11-11,29.99,Paid
740,2023-12-03,29.99,Paid
741,2023-06-27,29.99,Paid
741,2023-07-12,29.99,Paid
741,2023-08-27,29.99,Paid
741,2023-09-18,29.99,Paid
741,2023-10-18,29.99,Paid
741,2023-11-22,29.99,Paid
741,2023-12-02,29.99,Paid
742,2023-04-08,99.99,Paid
742,2023-05-01,99.99,Paid
742,2023-06-05,99.99,Paid
742,2023-07-02,99.99,Paid
742,2023-08-05,99.99,Paid
742,2023-09-24,99.99,Paid
742,2023-10-06,99.99,Paid
742,2023-11-09,99.99,Late
742,2023-12-21,99.99,Late
743,2023-12-06,99.99,Paid
744,2023-10-03,99.99,Paid
744,2023-11-04,99.99,Paid
744,2023-12-04,99.99,Paid
745,2023-03-01,29.99,Paid
745,2023-04-17,29.99,Paid
745,2023-05-26,29.99,Paid
745,2023-06-22,29.99,Paid
745,2023-07-18,29.99,Paid
745,2023-08-14,29.99,Paid
745,2023-09-11,29.99,Paid
745,2023-10-01,29.99,Paid
745,2023-11-04,29.99,Paid
745,2023-12-06,29.99,Paid
746,2022-01-24,29.99,Paid
746,2022-02-25,29.99,Paid
746,2022-03-16,29.99,Paid
746,2022-04-19,29.99,Paid
746,2022-05-08,29.99,Paid
746,2022-06-14,29.99,Paid
746,2022-07-05,29.99,Paid
746,2022-08-08,29.99,Paid
746,2022-09-09,29.99,Paid
746,2022-10-18,0.0,Failed
746,2022-11-14,29.99,Paid
746,2022-12-21,29.99,Paid
746,2023-01-01,29.99,Late
746,2023-02-01,29.99,Paid
746,2023-03-17,0.0,Failed
746,2023-04-08,29.99,Paid
746,2023-05-14,29.99,Paid
746,2023-06-08,29.99,Late
747,2023-07-04,29.99,Paid
747,2023-08-25,29.99,Paid
747,2023-09-25,29.99,Paid
747,2023-10-18,29.99,Paid
747,2023-11-18,29.99,Paid
747,2023-12-08,29.99,Paid
748,2023-11-14,59.99,Paid
748,2023-12-05,59.99,Paid
749,2023-12-02,59.99,Paid
750,2023-04-12,59.99,Paid
750,2023-05-04,0.0,Failed
750,2023-06-18,59.99,Paid
751,2022-03-17,59.99,Paid
751,2022-04-11,59.99,Late
751,2022-05-28,59.99,Paid
751,2022-06-28,59.99,Paid
751,2022-07-20,59.99,Paid
751,2022-08-22,59.99,Paid
751,2022-09-13,59.99,Paid
751,2022-10-25,59.99,Paid
751,2022-11-28,59.99,Paid
751,2022-12-06,59.99,Paid
751,2023-01-10,59.99,Paid
751,2023-02-25,59.99,Paid
751,2023-03-10,59.99,Paid
751,2023-04-21,59.99,Paid
751,2023-05-24,59.99,Paid
751,2023-06-03,59.99,Late
751,2023-07-18,59.99,Paid
751,2023-08-13,59.99,Paid
751,2023-09-16,59.99,Paid
751,2023-10-12,59.99,Paid
751,2023-11-02,59.99,Paid
751,2023-12-27,59.99,Paid
752,2022-05-02,99.99,Late
752,2022-06-20,99.99,Paid
752,2022-07-08,99.99,Paid
752,2022-08-12,99.99,Late
752,2022-09-17,99.99,Paid
752,2022-10-03,99.99,Paid
752,2022-11-14,99.99,Paid
752,2022-12-25,99.99,Paid
752,2023-01-10,99.99,Paid
752,2023-02-07,99.99,Paid
752,2023-03-11,0.0,Failed
752,2023-04-02,0.0,Failed
752,2023-05-13,99.99,Paid
752,2023-06-09,99.99,Paid
752,2023-07-09,99.99,Paid
752,2023-08-24,99.99,Paid
752,2023-09-16,99.99,Paid
752,2023-10-21,99.99,Paid
752,2023-11-23,99.99,Paid
752,2023-12-14,99.99,Paid
753,2022-03-06,59.99,Paid
753,2022-04-22,59.99,Paid
753,2022-05-06,59.99,Paid
753,2022-06-07,59.99,Paid
753,2022-07-26,0.0,Failed
753,2022-08-01,59.99,Paid
753,2022-09-16,59.99,Late
753,2022-10-06,59.99,Paid
753,2022-11-17,59.99,Paid
753,2022-12-07,59.99,Paid
753,2023-01-04,59.99,Paid
753,2023-02-22,59.99,Paid
753,2023-03-19,59.99,Paid
753,2023-04-28,59.99,Paid
753,2023-05-27,59.99,Paid
753,2023-06-06,59.99,Paid
753,2023-07-25,59.99,Paid
753,2023-08-16,59.99,Paid
753,2023-09-10,59.99,Paid
753,2023-10-17,0.0,Failed
753,2023-11-22,59.99,Paid
753,2023-12-28,59.99,Paid
754,2022-03-09,99.99,Paid
754,2022-04-12,99.99,Paid
754,2022-05-22,99.99,Paid
754,2022-06-22,99.99,Paid
754,2022-07-08,99.99,Paid
754,2022-08-22,99.99,Paid
754,2022-09-10,99.99,Paid
754,2022-10-04,99.99,Paid
754,2022-11-26,99.99,Paid
754,2022-12-03,99.99,Paid
754,2023-01-07,99.99,Paid
754,2023-02-03,99.99,Paid
754,2023-03-22,99.99,Paid
754,2023-04-14,99.99,Paid
754,2023-05-25,99.99,Paid
754,2023-06-20,99.99,Paid
754,2023-07-25,99.99,Paid
754,2023-08-10,99.99,Paid
754,2023-09-11,99.99,Paid
754,2023-10-01,99.99,Paid
754,2023-11-27,99.99,Paid
754,2023-12-06,99.99,Paid
755,2023-04-06,59.99,Paid
755,2023-05-25,59.99,Paid
755,2023-06-14,59.99,Paid
755,2023-07-14,59.99,Paid
755,2023-08-26,59.99,Paid
755,2023-09-14,59.99,Paid
755,2023-10-15,59.99,Paid
755,2023-11-22,59.99,Paid
755,2023-12-26,59.99,Paid
756,2022-01-16,59.99,Paid
756,2022-02-23,59.99,Paid
756,2022-03-12,59.99,Paid
756,2022-04-17,59.99,Paid
756,2022-05-20,59.99,Paid
756,2022-06-13,59.99,Paid
756,2022-07-18,59.99,Paid
756,2022-08-10,59.99,Paid
756,2022-09-04,59.99,Paid
756,2022-10-08,59.99,Paid
756,2022-11-07,59.99,Paid
756,2022-12-08,59.99,Paid
756,2023-01-23,59.99,Paid
756,2023-02-26,59.99,Paid
756,2023-03-22,59.99,Paid
756,2023-04-25,59.99,Paid
756,2023-05-20,59.99,Paid
756,2023-06-18,59.99,Paid
756,2023-07-11,59.99,Paid
756,2023-08-12,59.99,Paid
756,2023-09-02,59.99,Paid
756,2023-10-26,59.99,Paid
756,2023-11-08,59.99,Paid
756,2023-12-02,59.99,Paid
757,2022-02-08,99.99,Paid
757,2022-03-28,99.99,Paid
757,2022-04-26,99.99,Paid
757,2022-05-12,99.99,Paid
757,2022-06-10,99.99,Paid
757,2022-07-22,99.99,Paid
757,2022-08-18,99.99,Paid
757,2022-09-19,99.99,Paid
757,2022-10-23,99.99,Paid
757,2022-11-21,99.99,Paid
757,2022-12-12,99.99,Paid
757,2023-01-06,99.99,Paid
757,2023-02-27,99.99,Paid
757,2023-03-28,99.99,Paid
757,2023-04-17,99.99,Paid
757,2023-05-12,99.99,Paid
757,2023-06-25,99.99,Paid
757,2023-07-08,99.99,Paid
757,2023-08-24,99.99,Late
757,2023-09-23,99.99,Paid
757,2023-10-21,99.99,Paid
757,2023-11-12,99.99,Paid
757,2023-12-23,99.99,Paid
758,2023-11-13,29.99,Paid
758,2023-12-18,29.99,Paid
759,2023-12-05,99.99,Late
760,2023-03-05,29.99,Paid
760,2023-04-17,29.99,Paid
760,2023-05-28,29.99,Paid
760,2023-06-27,29.99,Late
760,2023-07-05,29.99,Paid
760,2023-08-27,29.99,Paid
760,2023-09-26,29.99,Paid
760,2023-10-04,29.99,Paid
760,2023-11-15,29.99,Paid
760,2023-12-01,29.99,Paid
761,2023-03-20,29.99,Paid
761,2023-04-02,29.99,Paid
761,2023-05-10,29.99,Paid
761,2023-06-28,29.99,Paid
761,2023-07-09,29.99,Paid
761,2023-08-22,29.99,Paid
761,2023-09-14,29.99,Paid
761,2023-10-08,29.99,Paid
761,2023-11-26,0.0,Failed
761,2023-12-14,29.99,Paid
762,2023-05-12,59.99,Paid
762,2023-06-16,59.99,Paid
762,2023-07-12,59.99,Paid
762,2023-08-06,59.99,Paid
762,2023-09-04,59.99,Paid
762,2023-10-13,59.99,Paid
762,2023-11-28,59.99,Paid
762,2023-12-09,59.99,Paid
763,2022-02-03,99.99,Paid
763,2022-03-18,99.99,Paid
763,2022-04-27,99.99,Paid
763,2022-05-06,99.99,Paid
763,2022-06-13,99.99,Paid
763,2022-07-24,99.99,Paid
763,2022-08-17,99.99,Paid
763,2022-09-13,99.99,Late
763,2022-10-04,99.99,Paid
763,2022-11-03,99.99,Paid
763,2022-12-07,99.99,Paid
763,2023-01-13,99.99,Paid
764,2022-12-26,59.99,Paid
764,2023-01-24,59.99,Paid
764,2023-02-21,59.99,Paid
764,2023-03-28,59.99,Paid
764,2023-04-17,59.99,Paid
764,2023-05-04,59.99,Paid
764,2023-06-17,59.99,Paid
764,2023-07-13,59.99,Late
764,2023-08-17,59.99,Paid
764,2023-09-21,59.99,Paid
764,2023-10-07,59.99,Paid
764,2023-11-17,59.99,Paid
764,2023-12-20,59.99,Paid
765,2022-04-19,59.99,Paid
765,2022-05-02,59.99,Paid
765,2022-06-26,59.99,Paid
765,2022-07-10,59.99,Paid
765,2022-08-27,59.99,Paid
765,2022-09-02,59.99,Paid
765,2022-10-06,59.99,Paid
765,2022-11-14,59.99,Paid
765,2022-12-01,59.99,Paid
765,2023-01-26,59.99,Paid
765,2023-02-08,59.99,Paid
765,2023-03-05,59.99,Paid
765,2023-04-06,59.99,Paid
765,2023-05-24,59.99,Paid
765,2023-06-21,59.99,Paid
765,2023-07-15,59.99,Paid
765,2023-08-24,59.99,Paid
765,2023-09-28,59.99,Paid
765,2023-10-04,59.99,Late
765,2023-11-12,59.99,Paid
765,2023-12-21,59.99,Paid
766,2022-03-02,99.99,Paid
766,2022-04-09,99.99,Paid
766,2022-05-17,99.99,Paid
766,2022-06-06,99.99,Paid
766,2022-07-07,99.99,Paid
766,2022-08-03,99.99,Paid
766,2022-09-10,99.99,Paid
766,2022-10-15,0.0,Failed
766,2022-11-07,99.99,Paid
766,2022-12-05,99.99,Paid
766,2023-01-27,99.99,Paid
766,2023-02-15,99.99,Paid
766,2023-03-16,99.99,Paid
766,2023-04-25,99.99,Paid
766,2023-05-06,99.99,Paid
766,2023-06-05,0.0,Failed
766,2023-07-03,99.99,Paid
766,2023-08-28,99.99,Paid
766,2023-09-13,99.99,Paid
766,2023-10-25,99.99,Paid
766,2023-11-26,0.0,Failed
766,2023-12-18,99.99,Paid
767,2023-07-10,29.99,Paid
767,2023-08-28,29.99,Paid
767,2023-09-12,29.99,Paid
767,2023-10-20,29.99,Paid
767,2023-11-28,29.99,Paid
767,2023-12-22,29.99,Paid
768,2022-06-24,59.99,Paid
768,2022-07-09,59.99,Paid
768,2022-08-06,59.99,Paid
768,2022-09-22,59.99,Paid
768,2022-10-28,59.99,Paid
768,2022-11-07,0.0,Failed
768,2022-12-12,0.0,Failed
769,2022-09-28,29.99,Paid
769,2022-10-18,29.99,Paid
769,2022-11-16,29.99,Paid
769,2022-12-04,29.99,Paid
769,2023-01-27,29.99,Paid
769,2023-02-18,29.99,Paid
769,2023-03-23,29.99,Paid
769,2023-04-22,29.99,Paid
769,2023-05-17,29.99,Paid
769,2023-06-05,29.99,Paid
769,2023-07-03,29.99,Paid
769,2023-08-09,29.99,Paid
769,2023-09-16,29.99,Paid
769,2023-10-06,29.99,Paid
769,2023-11-21,29.99,Paid
769,2023-12-06,29.99,Late
770,2023-11-08,59.99,Paid
770,2023-12-16,59.99,Paid
771,2023-03-27,29.99,Paid
771,2023-04-26,29.99,Paid
771,2023-05-19,29.99,Paid
771,2023-06-20,29.99,Paid
771,2023-07-05,29.99,Paid
771,2023-08-03,29.99,Paid
771,2023-09-05,29.99,Paid
771,2023-10-19,29.99,Paid
771,2023-11-04,29.99,Paid
771,2023-12-05,29.99,Paid
772,2022-04-23,59.99,Paid
772,2022-05-07,59.99,Paid
772,2022-06-11,0.0,Failed
772,2022-07-28,0.0,Failed
772,2022-08-06,59.99,Paid
772,2022-09-24,59.99,Late
772,2022-10-22,59.99,Paid
773,2022-11-01,59.99,Paid
773,2022-12-14,59.99,Paid
773,2023-01-25,59.99,Paid
773,2023-02-02,59.99,Paid
773,2023-03-07,59.99,Paid
773,2023-04-25,59.99,Paid
773,2023-05-18,59.99,Paid
773,2023-06-02,59.99,Paid
773,2023-07-09,59.99,Paid
773,2023-08-09,59.99,Paid
773,2023-09-20,59.99,Late
