customer_id,plan_type,monthly_fee,start_date,churn_date,churned
2587,Basic,29.99,2023-09-18,2023-12-22,True
2588,Premium,99.99,2023-02-18,,False
2589,Premium,99.99,2023-12-26,,False
2590,Pro,59.99,2022-06-21,,False
2591,Pro,59.99,2022-10-15,,False
2592,Basic,29.99,2023-03-11,,False
2593,Basic,29.99,2023-11-17,,False
2594,Pro,59.99,2022-04-23,,False
2595,Pro,59.99,2022-05-02,,False
2596,Pro,59.99,2023-06-28,,False
2597,Pro,59.99,2022-08-10,,False
2598,Pro,59.99,2023-09-23,,False
2599,Premium,99.99,2022-02-08,,False
2600,Pro,59.99,2023-05-12,,False
2601,Premium,99.99,2022-08-21,,False
2602,Basic,29.99,2023-06-14,2025-01-11,True
2603,Premium,99.99,2022-05-29,2023-07-29,True
2604,Pro,59.99,2023-02-01,,False
2605,Basic,29.99,2023-10-23,,False
2606,Pro,59.99,2023-09-30,,False
2607,Pro,59.99,2022-10-29,2023-03-23,True
2608,Basic,29.99,2022-12-26,2024-07-27,True
2609,Basic,29.99,2022-08-26,2023-08-16,True
2610,Basic,29.99,2023-10-09,,False
2611,Basic,29.99,2023-10-25,2025-06-14,True
2612,Basic,29.99,2022-08-24,,False
2613,Premium,99.99,2022-07-22,,False
2614,Basic,29.99,2022-09-13,2024-04-15,True
2615,Premium,99.99,2023-08-21,,False
2616,Premium,99.99,2023-10-24,2024-10-20,True
2617,Basic,29.99,2022-08-23,2023-02-23,True
2618,Basic,29.99,2022-12-11,,False
2619,Basic,29.99,2023-06-18,,False
2620,Basic,29.99,2023-04-11,,False
2621,Premium,99.99,2023-06-25,,False
2622,Basic,29.99,2022-08-01,,False
2623,Pro,59.99,2023-04-08,2024-05-20,True
2624,Premium,99.99,2023-03-12,2023-11-18,True
2625,Premium,99.99,2022-10-10,,False
2626,Pro,59.99,2023-07-16,2024-05-31,True
2627,Premium,99.99,2023-08-30,,False
2628,Basic,29.99,2023-04-08,,False
2629,Pro,59.99,2023-02-11,,False
2630,Premium,99.99,2022-03-29,2023-09-04,True
2631,Basic,29.99,2022-02-13,,False
2632,Premium,99.99,2023-04-06,,False
2633,Pro,59.99,2022-10-05,2023-07-31,True
2634,Premium,99.99,2023-11-14,,False
2635,Pro,59.99,2023-02-25,2023-12-27,True
2636,Basic,29.99,2023-12-02,,False
2637,Basic,29.99,2022-12-19,,False
2638,Basic,29.99,2023-11-27,,False
2639,Pro,59.99,2023-05-30,2023-09-28,True
2640,Pro,59.99,2023-12-04,,False
2641,Pro,59.99,2023-09-22,,False
2642,Basic,29.99,2022-01-19,,False
2643,Pro,59.99,2022-01-23,,False
2644,Basic,29.99,2023-02-17,2024-02-17,True
2645,Basic,29.99,2022-01-30,,False
2646,Basic,29.99,2022-04-18,2023-05-16,True
2647,Premium,99.99,2023-01-02,,False
2648,Basic,29.99,2022-10-08,,False
2649,Premium,99.99,2022-05-08,,False
2650,Basic,29.99,2022-08-17,,False
2651,Basic,29.99,2022-04-21,,False
2652,Basic,29.99,2022-05-16,,False
2653,Pro,59.99,2022-12-28,2023-09-12,True
2654,Basic,29.99,2022-07-05,,False
2655,Basic,29.99,2023-10-18,2024-05-31,True
2656,Basic,29.99,2023-08-07,,False
2657,Pro,59.99,2022-05-09,,False
2658,Basic,29.99,2022-09-18,2023-05-09,True
2659,Basic,29.99,2023-05-30,2025-01-18,True
2660,Premium,99.99,2023-03-25,2024-01-01,True
2661,Basic,29.99,2022-04-14,,False
2662,Premium,99.99,2023-04-28,,False
2663,Basic,29.99,2022-08-12,2023-08-27,True
2664,Basic,29.99,2023-05-06,,False
2665,Premium,99.99,2023-04-18,,False
2666,Premium,99.99,2022-01-10,2023-03-16,True
2667,Basic,29.99,2023-02-09,,False
2668,Premium,99.99,2022-10-29,,False
2669,Basic,29.99,2022-08-19,,False
2670,Basic,29.99,2024-01-01,2025-02-14,True
2671,Basic,29.99,2022-03-07,,False
2672,Pro,59.99,2022-04-22,,False
2673,Premium,99.99,2022-01-13,,False
2674,Premium,99.99,2023-01-28,,False
2675,Pro,59.99,2023-05-15,,False
2676,Pro,59.99,2023-08-21,2024-11-14,True
2677,Pro,59.99,2022-08-22,,False
2678,Pro,59.99,2023-08-25,,False
2679,Basic,29.99,2022-11-10,2024-05-10,True
2680,Basic,29.99,2023-07-20,,False
2681,Basic,29.99,2022-01-12,,False
2682,Premium,99.99,2022-07-28,,False
2683,Basic,29.99,2022-01-14,,False
2684,Basic,29.99,2023-09-25,,False
2685,Basic,29.99,2023-02-22,,False
2686,Premium,99.99,2023-03-13,,False
2687,Basic,29.99,2023-01-12,,False
2688,Basic,29.99,2022-01-20,2022-12-09,True
2689,Basic,29.99,2023-08-10,,False
2690,Basic,29.99,2022-03-11,,False
2691,Basic,29.99,2022-07-30,,False
2692,Pro,59.99,2022-04-11,,False
2693,Premium,99.99,2023-11-29,,False
2694,Premium,99.99,2022-05-12,2023-12-18,True
2695,Premium,99.99,2023-09-15,,False
2696,Basic,29.99,2023-01-16,,False
2697,Basic,29.99,2022-05-12,,False
2698,Basic,29.99,2022-01-20,,False
2699,Basic,29.99,2023-06-20,2023-12-17,True
2700,Basic,29.99,2022-08-15,,False
2701,Basic,29.99,2022-06-03,,False
2702,Basic,29.99,2023-04-14,,False
2703,Basic,29.99,2023-02-09,,False
2704,Basic,29.99,2022-07-21,,False
2705,Basic,29.99,2022-02-07,,False
2706,Basic,29.99,2022-07-07,,False
2707,Pro,59.99,2022-02-26,2023-10-07,True
2708,Basic,29.99,2022-01-20,2022-07-24,True
2709,Basic,29.99,2022-09-30,2023-10-15,True
2710,Pro,59.99,2022-04-29,,False
2711,Basic,29.99,2023-08-06,2025-03-10,True
2712,Basic,29.99,2023-05-31,,False
2713,Pro,59.99,2022-08-09,,False
2714,Basic,29.99,2023-06-10,,False
2715,Basic,29.99,2023-05-30,,False
2716,Pro,59.99,2023-12-29,,False
2717,Premium,99.99,2022-12-02,,False
2718,Basic,29.99,2023-11-29,2024-04-08,True
2719,Basic,29.99,2022-02-24,,False
2720,Pro,59.99,2023-05-15,2024-08-28,True
2721,Pro,59.99,2023-06-20,,False
2722,Basic,29.99,2022-06-11,,False
2723,Pro,59.99,2023-11-01,,False
2724,Pro,59.99,2023-08-17,2025-01-26,True
2725,Basic,29.99,2022-06-08,,False
2726,Pro,59.99,2022-07-07,2023-09-13,True
2727,Premium,99.99,2022-03-01,,False
2728,Pro,59.99,2022-11-15,2023-05-23,True
2729,Basic,29.99,2022-07-30,,False
2730,Premium,99.99,2023-02-10,,False
2731,Pro,59.99,2023-10-26,,False
2732,Pro,59.99,2022-04-19,2022-07-20,True
2733,Pro,59.99,2022-03-17,,False
2734,Basic,29.99,2023-06-26,,False
2735,Pro,59.99,2022-11-10,,False
2736,Pro,59.99,2022-04-27,,False
2737,Pro,59.99,2023-12-05,,False
2738,Premium,99.99,2022-01-19,,False
2739,Pro,59.99,2023-03-08,,False
2740,Basic,29.99,2023-11-16,,False
2741,Premium,99.99,2022-12-16,2024-05-03,True
2742,Premium,99.99,2022-07-02,2023-04-14,True
2743,Premium,99.99,2022-04-23,,False
2744,Basic,29.99,2022-07-02,,False
2745,Basic,29.99,2023-04-26,,False
2746,Premium,99.99,2022-05-26,,False
2747,Pro,59.99,2023-09-20,2025-04-06,True
2748,Pro,59.99,2022-04-23,2022-09-30,True
2749,Pro,59.99,2023-04-21,,False
2750,Pro,59.99,2022-10-30,,False
2751,Basic,29.99,2022-04-28,,False
2752,Basic,29.99,2022-06-10,,False
2753,Pro,59.99,2023-02-05,,False
2754,Premium,99.99,2022-07-17,,False
2755,Pro,59.99,2022-09-17,2022-12-16,True
2756,Basic,29.99,2023-10-22,,False
2757,Basic,29.99,2022-02-16,,False
2758,Pro,59.99,2023-02-03,,False
2759,Pro,59.99,2023-12-11,2025-01-23,True
2760,Basic,29.99,2023-07-13,,False
2761,Pro,59.99,2022-03-19,,False
2762,Pro,59.99,2022-05-04,2023-01-07,True
2763,Basic,29.99,2022-03-16,,False
2764,Basic,29.99,2022-05-17,2023-12-02,True
2765,Basic,29.99,2023-08-25,2023-11-23,True
2766,Pro,59.99,2023-02-04,,False
2767,Basic,29.99,2023-05-20,,False
2768,Basic,29.99,2023-05-15,,False
2769,Basic,29.99,2023-07-27,2025-01-17,True
2770,Pro,59.99,2022-05-18,,False
2771,Basic,29.99,2022-02-19,,False
2772,Premium,99.99,2023-09-11,,False
2773,Basic,29.99,2023-09-17,,False
2774,Pro,59.99,2022-09-11,,False
2775,Basic,29.99,2023-09-22,,False
2776,Basic,29.99,2023-12-11,,False
2777,Basic,29.99,2023-07-17,,False
2778,Basic,29.99,2023-03-02,2024-01-03,True
2779,Pro,59.99,2023-07-01,,False
2780,Basic,29.99,2022-10-29,2023-08-03,True
2781,Basic,29.99,2023-08-04,,False
2782,Basic,29.99,2022-12-15,,False
2783,Pro,59.99,2022-02-18,,False
2784,Premium,99.99,2022-03-15,,False
2785,Basic,29.99,2023-12-05,,False
2786,Pro,59.99,2022-09-18,,False
2787,Basic,29.99,2022-12-22,,False
2788,Basic,29.99,2023-08-05,,False
2789,Basic,29.99,2023-08-25,,False
2790,Pro,59.99,2022-09-17,,False
2791,Pro,59.99,2023-09-30,,False
2792,Pro,59.99,2022-10-22,2023-02-05,True
2793,Basic,29.99,2023-10-03,,False
2794,Premium,99.99,2022-11-09,,False
2795,Basic,29.99,2023-09-04,,False
2796,Basic,29.99,2022-07-01,,False
2797,Basic,29.99,2023-11-17,,False
2798,Basic,29.99,2022-12-30,,False
2799,Pro,59.99,2022-07-07,,False
2800,Basic,29.99,2023-07-23,,False
2801,Basic,29.99,2023-06-27,2025-02-13,True
2802,Premium,99.99,2023-08-19,,False
2803,Pro,59.99,2023-10-26,,False
2804,Premium,99.99,2023-07-02,2024-04-16,True
2805,Basic,29.99,2023-12-26,,False
2806,Basic,29.99,2023-02-12,2024-03-07,True
2807,Basic,29.99,2023-09-10,,False
2808,Pro,59.99,2023-02-18,2023-09-19,True
2809,Basic,29.99,2022-12-08,,False
2810,Pro,59.99,2022-08-08,,False
2811,Basic,29.99,2022-06-12,,False
2812,Pro,59.99,2022-08-08,,False
2813,Basic,29.99,2022-09-27,,False
2814,Pro,59.99,2023-09-24,,False
2815,Pro,59.99,2023-02-04,2023-11-29,True
2816,Pro,59.99,2022-07-01,,False
2817,Basic,29.99,2023-09-10,,False
2818,Basic,29.99,2023-12-30,,False
2819,Basic,29.99,2022-07-24,,False
2820,Basic,29.99,2023-08-05,,False
2821,Premium,99.99,2023-07-10,,False
2822,Premium,99.99,2022-08-16,,False
2823,Premium,99.99,2023-11-27,,False
2824,Basic,29.99,2023-09-11,,False
2825,Premium,99.99,2023-08-19,2024-11-10,True
2826,Pro,59.99,2022-09-07,,False
2827,Premium,99.99,2023-03-17,,False
2828,Basic,29.99,2023-06-17,2024-01-01,True
2829,Pro,59.99,2022-07-15,,False
2830,Premium,99.99,2023-11-21,,False
2831,Premium,99.99,2023-06-03,,False
2832,Pro,59.99,2022-03-11,,False
2833,Pro,59.99,2023-10-01,2024-01-10,True
2834,Premium,99.99,2023-02-03,2023-06-08,True
2835,Premium,99.99,2023-11-03,2025-02-12,True
2836,Pro,59.99,2022-07-22,,False
2837,Basic,29.99,2022-05-28,,False
2838,Basic,29.99,2023-04-17,,False
2839,Basic,29.99,2023-10-17,,False
2840,Basic,29.99,2022-07-18,,False
2841,Premium,99.99,2023-03-02,,False
2842,Basic,29.99,2023-10-28,,False
2843,Basic,29.99,2023-05-07,,False
2844,Premium,99.99,2022-05-22,,False
2845,Pro,59.99,2022-11-09,,False
2846,Basic,29.99,2022-06-14,,False
2847,Basic,29.99,2022-11-10,,False
2848,Basic,29.99,2022-01-21,,False
2849,Premium,99.99,2022-03-23,,False
2850,Pro,59.99,2023-08-04,2024-01-19,True
2851,Premium,99.99,2022-05-11,,False
2852,Basic,29.99,2023-08-22,,False
2853,Pro,59.99,2023-12-31,,False
2854,Basic,29.99,2022-11-01,,False
2855,Pro,59.99,2023-01-06,,False
2856,Basic,29.99,2023-01-19,2023-09-28,True
2857,Pro,59.99,2023-03-21,,False
2858,Basic,29.99,2023-03-01,,False
2859,Premium,99.99,2022-06-10,,False
2860,Basic,29.99,2022-06-27,,False
2861,Basic,29.99,2023-09-21,,False
2862,Premium,99.99,2023-12-09,2024-06-02,True
2863,Basic,29.99,2023-05-05,,False
2864,Basic,29.99,2022-11-23,,False
2865,Premium,99.99,2023-08-21,,False
2866,Pro,59.99,2022-10-16,,False
2867,Premium,99.99,2023-08-16,,False
2868,Premium,99.99,2023-10-26,,False
2869,Basic,29.99,2023-07-27,,False
2870,Premium,99.99,2023-07-27,,False
2871,Premium,99.99,2022-12-20,,False
2872,Basic,29.99,2022-01-28,2022-08-03,True
2873,Basic,29.99,2022-02-12,2023-09-24,True
2874,Pro,59.99,2023-11-12,2024-08-26,True
2875,Basic,29.99,2023-02-27,,False
2876,Pro,59.99,2023-08-21,,False
2877,Pro,59.99,2022-06-26,,False
2878,Basic,29.99,2023-06-13,,False
2879,Pro,59.99,2023-09-02,2024-12-11,True
2880,Basic,29.99,2023-05-09,,False
2881,Basic,29.99,2022-07-17,,False
2882,Basic,29.99,2023-09-02,,False
2883,Pro,59.99,2023-07-31,2024-07-26,True
2884,Pro,59.99,2023-06-01,,False
2885,Premium,99.99,2023-05-29,,False
2886,Basic,29.99,2022-01-22,2022-10-22,True
2887,Basic,29.99,2022-04-22,,False
2888,Basic,29.99,2022-02-26,,False
2889,Basic,29.99,2022-03-07,,False
2890,Pro,59.99,2022-04-08,2023-03-23,True
2891,Pro,59.99,2022-05-24,2022-08-26,True
2892,Basic,29.99,2023-03-11,,False
2893,Basic,29.99,2023-09-29,,False
2894,Basic,29.99,2023-11-10,,False
2895,Basic,29.99,2022-03-27,,False
2896,Basic,29.99,2023-08-11,2024-03-20,True
2897,Basic,29.99,2022-12-10,,False
2898,Basic,29.99,2022-10-21,2024-05-08,True
2899,Pro,59.99,2023-07-25,,False
2900,Basic,29.99,2023-10-12,2025-03-07,True
2901,Basic,29.99,2023-09-03,,False
2902,Basic,29.99,2023-12-05,,False
2903,Pro,59.99,2022-08-31,2023-05-03,True
2904,Premium,99.99,2023-07-15,,False
2905,Premium,99.99,2022-02-01,,False
2906,Pro,59.99,2023-01-26,2024-05-10,True
2907,Pro,59.99,2022-10-04,,False
2908,Pro,59.99,2023-06-16,,False
2909,Pro,59.99,2022-06-03,,False
2910,Basic,29.99,2023-01-18,2023-11-19,True
2911,Premium,99.99,2022-03-09,,False
2912,Basic,29.99,2022-08-02,2023-09-14,True
2913,Basic,29.99,2023-10-17,,False
2914,Pro,59.99,2023-01-11,,False
2915,Premium,99.99,2022-08-01,,False
2916,Basic,29.99,2022-03-20,,False
2917,Premium,99.99,2023-12-27,2024-12-26,True
2918,Basic,29.99,2023-09-20,,False
2919,Basic,29.99,2023-08-27,,False
2920,Premium,99.99,2023-01-16,,False
2921,Basic,29.99,2023-11-11,,False
2922,Pro,59.99,2022-02-27,,False
2923,Pro,59.99,2022-01-26,2023-05-26,True
2924,Basic,29.99,2023-03-23,2023-12-20,True
2925,Basic,29.99,2022-03-07,2023-04-22,True
2926,Basic,29.99,2022-09-11,,False
2927,Basic,29.99,2022-02-13,,False
2928,Premium,99.99,2022-04-07,,False
2929,Basic,29.99,2023-07-08,,False
2930,Basic,29.99,2022-08-15,,False
2931,Basic,29.99,2023-11-10,,False
2932,Premium,99.99,2023-03-12,,False
2933,Basic,29.99,2023-08-24,,False
2934,Premium,99.99,2023-01-14,2023-06-22,True
2935,Pro,59.99,2022-06-27,2023-10-16,True
2936,Pro,59.99,2023-03-03,,False
2937,Premium,99.99,2023-12-10,2024-11-02,True
2938,Pro,59.99,2022-11-03,,False
2939,Pro,59.99,2023-05-19,,False
2940,Pro,59.99,2022-09-25,,False
2941,Basic,29.99,2023-08-09,,False
2942,Pro,59.99,2022-01-08,2022-08-27,True
2943,Premium,99.99,2023-05-23,2024-06-26,True
2944,Pro,59.99,2023-04-21,,False
2945,Premium,99.99,2022-10-24,,False
2946,Pro,59.99,2022-06-13,2023-11-07,True
2947,Premium,99.99,2023-04-30,,False
2948,Basic,29.99,2023-08-20,,False
2949,Basic,29.99,2022-03-13,,False
2950,Basic,29.99,2023-07-21,2024-08-05,True
2951,Basic,29.99,2023-07-13,,False
2952,Premium,99.99,2022-08-26,,False
2953,Pro,59.99,2022-04-14,2022-12-20,True
2954,Pro,59.99,2022-07-29,,False
2955,Basic,29.99,2023-07-08,,False
2956,Pro,59.99,2023-04-13,,False
2957,Basic,29.99,2023-03-30,,False
2958,Basic,29.99,2022-09-25,2023-11-09,True
2959,Premium,99.99,2023-01-21,,False
2960,Basic,29.99,2023-01-22,2023-07-18,True
2961,Pro,59.99,2022-09-16,,False
2962,Basic,29.99,2022-10-10,,False
2963,Premium,99.99,2023-09-18,,False
2964,Pro,59.99,2022-02-09,,False
2965,Pro,59.99,2023-05-01,,False
2966,Basic,29.99,2022-08-08,,False
2967,Basic,29.99,2022-05-09,,False
2968,Premium,99.99,2023-06-04,,False
2969,Basic,29.99,2023-09-05,,False
2970,Pro,59.99,2023-11-19,,False
2971,Basic,29.99,2023-09-11,2024-06-02,True
2972,Pro,59.99,2023-09-05,,False
2973,Basic,29.99,2022-09-17,2023-12-25,True
2974,Basic,29.99,2023-01-01,2023-09-29,True
2975,Basic,29.99,2023-06-28,2024-08-02,True
2976,Basic,29.99,2023-10-11,,False
2977,Basic,29.99,2023-06-08,,False
2978,Premium,99.99,2022-01-16,,False
2979,Basic,29.99,2022-05-09,,False
2980,Pro,59.99,2023-07-29,,False
2981,Basic,29.99,2022-04-19,2023-03-31,True
2982,Basic,29.99,2023-06-17,2024-09-30,True
2983,Premium,99.99,2023-11-01,2024-09-01,True
2984,Basic,29.99,2022-09-26,2023-10-01,True
2985,Pro,59.99,2022-06-11,,False
2986,Basic,29.99,2022-09-17,,False
2987,Basic,29.99,2022-04-12,2023-03-24,True
2988,Pro,59.99,2023-05-21,,False
2989,Basic,29.99,2023-07-25,2025-03-11,True
2990,Basic,29.99,2022-09-04,2023-08-07,True
2991,Pro,59.99,2023-10-02,,False
2992,Premium,99.99,2023-06-21,,False
2993,Basic,29.99,2022-05-11,,False
2994,Pro,59.99,2022-12-19,,False
2995,Premium,99.99,2022-07-15,2023-11-21,True
2996,Basic,29.99,2023-10-28,2024-05-07,True
2997,Basic,29.99,2023-01-17,,False
2998,Pro,59.99,2023-10-07,,False
2999,Pro,59.99,2022-08-15,,False
3000,Pro,59.99,2023-12-02,2024-10-16,True
3001,Basic,29.99,2023-04-21,,False
3002,Basic,29.99,2023-04-22,2023-08-18,True
3003,Pro,59.99,2022-09-22,,False
3004,Basic,29.99,2023-01-07,2023-09-10,True
3005,Premium,99.99,2023-05-01,,False
3006,Basic,29.99,2023-03-10,,False
3007,Pro,59.99,2023-10-08,,False
3008,Pro,59.99,2022-07-30,,False
3009,Basic,29.99,2023-07-26,,False
3010,Premium,99.99,2023-01-12,,False
3011,Basic,29.99,2023-01-30,,False
3012,Pro,59.99,2023-03-26,,False
3013,Premium,99.99,2022-12-30,,False
3014,Basic,29.99,2023-04-02,,False
3015,Basic,29.99,2023-12-26,,False
3016,Basic,29.99,2023-12-29,2024-04-16,True
3017,Pro,59.99,2022-08-14,,False
3018,Pro,59.99,2022-05-11,2023-04-28,True
3019,Premium,99.99,2023-08-11,,False
3020,Basic,29.99,2023-04-21,,False
3021,Pro,59.99,2022-10-04,,False
3022,Pro,59.99,2022-06-05,,False
3023,Pro,59.99,2022-08-06,,False
3024,Premium,99.99,2022-07-09,,False
3025,Pro,59.99,2023-02-21,,False
3026,Basic,29.99,2023-11-06,2024-10-11,True
3027,Basic,29.99,2023-11-23,,False
3028,Premium,99.99,2023-06-30,,False
3029,Pro,59.99,2022-02-10,,False
3030,Premium,99.99,2022-11-03,,False
3031,Basic,29.99,2022-12-04,,False
3032,Basic,29.99,2022-11-10,2023-11-09,True
3033,Pro,59.99,2022-03-16,,False
3034,Pro,59.99,2022-10-06,,False
3035,Basic,29.99,2022-06-25,2024-02-11,True
3036,Basic,29.99,2023-10-24,2025-03-03,True
3037,Pro,59.99,2022-09-30,,False
3038,Basic,29.99,2023-09-12,,False
3039,Pro,59.99,2023-10-13,2024-12-14,True
3040,Basic,29.99,2022-10-16,,False
3041,Pro,59.99,2023-12-25,,False
3042,Basic,29.99,2022-09-29,,False
3043,Basic,29.99,2022-03-07,,False
3044,Basic,29.99,2023-04-28,,False
3045,Premium,99.99,2022-09-05,,False
3046,Pro,59.99,2022-06-05,,False
3047,Pro,59.99,2022-02-16,,False
3048,Basic,29.99,2023-03-30,,False
3049,Premium,99.99,2022-07-20,,False
3050,Premium,99.99,2023-10-22,,False
3051,Pro,59.99,2022-05-04,,False
3052,Premium,99.99,2022-01-01,,False
3053,Premium,99.99,2023-10-02,2025-04-27,True
3054,Premium,99.99,2022-07-10,,False
3055,Basic,29.99,2023-08-02,2025-03-15,True
3056,Basic,29.99,2023-05-31,,False
3057,Premium,99.99,2023-03-18,,False
3058,Basic,29.99,2022-05-23,,False
3059,Basic,29.99,2022-07-10,,False
3060,Pro,59.99,2023-06-17,,False
3061,Basic,29.99,2022-08-15,,False
3062,Basic,29.99,2022-11-09,2024-06-30,True
3063,Basic,29.99,2023-09-21,2024-02-24,True
3064,Basic,29.99,2022-10-29,,False
3065,Premium,99.99,2023-10-16,,False
3066,Pro,59.99,2023-04-05,,False
3067,Basic,29.99,2023-02-05,2024-02-13,True
3068,Pro,59.99,2023-07-05,,False
3069,Pro,59.99,2023-01-28,,False
3070,Basic,29.99,2022-07-26,2023-10-15,True
3071,Premium,99.99,2022-07-29,,False
3072,Premium,99.99,2022-04-25,2023-04-27,True
3073,Basic,29.99,2023-10-08,,False
3074,Premium,99.99,2022-09-08,2023-02-20,True
3075,Premium,99.99,2022-08-07,2022-11-14,True
3076,Basic,29.99,2023-02-11,2024-07-10,True
3077,Pro,59.99,2023-03-19,,False
3078,Premium,99.99,2023-08-26,2025-01-06,True
3079,Pro,59.99,2022-12-20,2024-07-10,True
3080,Basic,29.99,2023-07-12,2024-03-24,True
3081,Pro,59.99,2023-07-04,,False
3082,Basic,29.99,2022-05-22,2023-06-28,True
3083,Basic,29.99,2023-09-04,,False
3084,Premium,99.99,2023-05-16,,False
3085,Pro,59.99,2023-12-03,,False
3086,Pro,59.99,2023-07-01,,False
3087,Basic,29.99,2023-10-21,,False
3088,Basic,29.99,2023-06-26,2023-12-11,True
3089,Basic,29.99,2023-05-22,,False
3090,Basic,29.99,2023-08-19,,False
3091,Premium,99.99,2022-10-08,,False
3092,Pro,59.99,2023-02-28,,False
3093,Basic,29.99,2022-09-27,,False
3094,Basic,29.99,2022-06-03,2023-07-25,True
3095,Pro,59.99,2023-09-06,2024-11-09,True
3096,Premium,99.99,2023-12-28,2025-07-10,True
3097,Basic,29.99,2023-10-24,,False
3098,Basic,29.99,2022-03-24,,False
3099,Basic,29.99,2023-09-14,,False
3100,Basic,29.99,2023-03-02,,False
3101,Basic,29.99,2022-10-02,2023-03-05,True
3102,Basic,29.99,2023-12-14,2025-03-18,True
3103,Premium,99.99,2022-10-11,2024-05-22,True
3104,Basic,29.99,2022-06-22,,False
3105,Basic,29.99,2022-11-23,,False
3106,Pro,59.99,2023-12-19,,False
3107,Premium,99.99,2022-03-04,,False
3108,Pro,59.99,2022-03-14,,False
3109,Pro,59.99,2023-09-28,,False
3110,Pro,59.99,2023-01-10,2024-01-03,True
3111,Basic,29.99,2023-09-25,,False
3112,Basic,29.99,2023-05-23,,False
3113,Basic,29.99,2023-02-02,2024-03-30,True
3114,Basic,29.99,2022-04-30,,False
3115,Pro,59.99,2023-03-13,,False
3116,Basic,29.99,2023-11-07,2025-03-25,True
3117,Premium,99.99,2023-04-10,,False
3118,Basic,29.99,2022-10-13,2024-01-15,True
3119,Basic,29.99,2022-09-22,2023-07-03,True
3120,Basic,29.99,2022-11-16,,False
3121,Basic,29.99,2023-11-04,,False
3122,Basic,29.99,2023-01-11,2024-01-26,True
3123,Basic,29.99,2022-03-30,2022-07-25,True
3124,Basic,29.99,2023-10-16,,False
3125,Premium,99.99,2022-07-22,2023-10-07,True
3126,Pro,59.99,2022-11-30,,False
3127,Basic,29.99,2022-08-10,2023-07-12,True
3128,Premium,99.99,2022-02-10,,False
3129,Basic,29.99,2023-12-09,,False
3130,Pro,59.99,2022-03-09,2022-06-26,True
3131,Pro,59.99,2023-05-29,,False
3132,Pro,59.99,2023-09-29,2024-05-31,True
3133,Basic,29.99,2023-09-14,,False
3134,Basic,29.99,2023-08-21,,False
3135,Pro,59.99,2023-09-24,2024-01-08,True
3136,Premium,99.99,2022-05-07,,False
3137,Premium,99.99,2022-09-12,,False
3138,Pro,59.99,2023-11-26,2024-09-25,True
3139,Pro,59.99,2022-01-16,,False
3140,Pro,59.99,2023-04-22,2024-11-16,True
3141,Pro,59.99,2022-03-03,,False
3142,Pro,59.99,2023-03-08,,False
3143,Pro,59.99,2023-11-01,,False
3144,Pro,59.99,2022-09-25,,False
3145,Basic,29.99,2022-02-04,2023-02-18,True
3146,Premium,99.99,2023-07-30,,False
3147,Basic,29.99,2023-05-09,,False
3148,Basic,29.99,2023-07-16,,False
3149,Pro,59.99,2023-04-14,,False
3150,Premium,99.99,2023-10-23,,False
3151,Pro,59.99,2022-11-21,,False
3152,Pro,59.99,2022-10-31,2024-05-16,True
3153,Pro,59.99,2022-10-03,,False
3154,Basic,29.99,2023-11-15,,False
3155,Pro,59.99,2022-07-20,2023-12-27,True
3156,Basic,29.99,2023-03-21,,False
3157,Basic,29.99,2022-11-20,,False
3158,Pro,59.99,2022-02-04,,False
3159,Pro,59.99,2023-04-27,,False
3160,Pro,59.99,2023-12-29,,False
3161,Basic,29.99,2023-04-25,,False
3162,Pro,59.99,2022-03-06,,False
3163,Basic,29.99,2022-01-08,,False
3164,Basic,29.99,2022-10-28,,False
3165,Pro,59.99,2022-12-09,,False
3166,Basic,29.99,2023-03-07,,False
3167,Premium,99.99,2023-02-28,2024-04-21,True
3168,Premium,99.99,2022-11-28,2024-05-11,True
3169,Pro,59.99,2023-03-14,2024-01-29,True
3170,Premium,99.99,2023-08-11,2024-07-14,True
3171,Basic,29.99,2022-06-23,,False
3172,Premium,99.99,2023-07-13,2024-11-14,True
3173,Basic,29.99,2023-06-11,2023-11-01,True
3174,Premium,99.99,2023-10-21,,False
3175,Basic,29.99,2022-01-26,,False
3176,Basic,29.99,2023-08-28,,False
3177,Pro,59.99,2023-02-10,,False
3178,Basic,29.99,2022-08-20,2023-11-09,True
3179,Basic,29.99,2023-06-17,2024-01-22,True
3180,Premium,99.99,2023-07-04,,False
3181,Basic,29.99,2023-05-20,,False
3182,Pro,59.99,2023-10-31,2024-02-22,True
3183,Basic,29.99,2022-06-28,,False
3184,Basic,29.99,2022-05-12,,False
3185,Pro,59.99,2023-03-31,2024-11-17,True
3186,Pro,59.99,2022-12-14,2024-02-05,True
3187,Basic,29.99,2023-06-24,2024-03-02,True
3188,Basic,29.99,2023-02-10,,False
3189,Basic,29.99,2022-03-17,,False
3190,Premium,99.99,2023-08-02,,False
3191,Pro,59.99,2023-05-07,2023-09-19,True
3192,Pro,59.99,2022-07-13,2023-04-04,True
3193,Basic,29.99,2022-06-11,,False
3194,Premium,99.99,2022-12-13,,False
3195,Basic,29.99,2022-12-27,,False
3196,Basic,29.99,2023-08-07,,False
3197,Basic,29.99,2022-03-28,,False
3198,Premium,99.99,2022-09-19,,False
3199,Basic,29.99,2022-08-02,,False
3200,Basic,29.99,2023-10-27,2024-05-01,True
3201,Basic,29.99,2023-12-23,,False
